Sun Jun 13 15:42:47 +0000 2010",,,594559191060086784,,,Nepal earthquake could have been much worse: Here's why: The structural engineer strides through Kathmandu's o... http://t.co/KB68Jl15P0,,,,,, 0,,, 0 	Irrelevant
Wed Dec 26 11:57:18 +0000 2007",,,594572505890729984,,,RT @dibang: #Nepal Earthquake\nOne week on, Govt says no possibility of finding survivors\n6,624 Dead\n14,025 Injured\nConfirmed by Home Minist\u2026,,,Nepal;Kathmandu;,,, 0,,, 7 	Irrelevant
Fri Feb 21 09:22:28 +0000 2014",,,594565106115031041,,,#CRPF To Adopt Village In #Earthquake Hit #Nepal | READ | http://t.co/B1upNdsXkO http://t.co/ZFGhzIqVMh,,,CRPF;Earthquake;Nepal;,,, 0,,, 0 	Relevant
Sat Oct 20 04:48:59 +0000 2012",,,594565533409775616,,,RT @AmitaChawla12: @Gurmeetramrahim  DSS volunteers are always there to help the earthquake victims  #MSGHelpEarthquakeVictims http://t.co/\u2026,,,MSGHelpEarthquakeVictims;,,, 0,,, 53 	Relevant
Sun Nov 29 14:32:52 +0000 2009",,,594574065832169473,,,IAHV \u2013 International Association for Human Values (India) \u00bb Blog Archive Nepal Earthquake Relief... http://t.co/qFzXuAnTvq,,,,,, 0,,, 0 	Relevant
Fri Nov 20 22:18:03 +0000 2009",,,594569677310832640,,,RT @elotroalex: Nepal Mapathon for Earthquake Relief. This Thu. May 7, 11am-3pm, #studioatbutler | come help out! https://t.co/d19WKtsryq,,,studioatbutler;,,, 0,,, 7 	Relevant
Fri Feb 17 14:57:38 +0000 2012",,,594561315622023168,,,We are glad about what our team has been doing for earthquake relief program..\nWith limited resources, and great... http://t.co/GTsxkYeRdh,,,,,, 0,,, 0 	Irrelevant
Mon Dec 09 04:24:46 +0000 2013",,,594559576445423616,,,Rajesh Hamal Donated RS 10 lakhs for Earthquake relief in #nepal .....that's we call a real hero http://t.co/1EU7FACcTI,,,nepal;,,, 0,,, 0 	Relevant
Wed Feb 24 04:33:48 +0000 2010",,,594558160599326723,,,PMONepal announces Bank Accounts of Prime Minister's Relief Fund opened in different banks!\nLets help earthquake... http://t.co/3oY2yf1RLK,,,,,, 0,,, 0 	Relevant
Fri Nov 28 08:11:17 +0000 2014",,,594564773380890627,,,#RoyalBaby disgust..colonial blood oozing..Buck-Buck channels pan cameras frm earthquake 2 Moga 2 Royal Palace Labour Room #LoyalGirmitiya,,,RoyalBaby;LoyalGirmitiya;,,, 0,,, 0 	Irrelevant
Fri Oct 28 07:36:55 +0000 2011",,,594559910009966592,,,RT @KanakManiDixit: This would mean that all bank accounts of agencies and orgs opened before 25 April will be able to receive earthquake r\u2026,,,,,, 0,,, 9 	Irrelevant
Sat Jan 07 18:48:23 +0000 2012",,,594557129425485824,,,5.3 magnitude earthquake hits Andaman Islands\nhttp://t.co/NvvlRbLfPk \n -via News in Shorts http://t.co/YXzUCnzZI9,,,,,, 0,,, 0 	Irrelevant
Wed Jan 01 07:32:18 +0000 2014",,,594557462834843649,,,RT @abyvss: Inspired By #Asaram Bapuji\nRelief services at #EarthQuake Effected #Nepal are in full Swing \n@HMOIndia @VHPsampark http://t.co/\u2026,,,Asaram;EarthQuake;Nepal;,,, 0,,, 52 	Relevant
Tue Nov 27 15:34:01 +0000 2012",,,594560951665364992,,,#Facebook raises over $10 million in 2 days for #Nepal #earthquake victims http://t.co/XD95An571O,,,Facebook;Nepal;earthquake;,,, 0,,, 0 	Relevant
Wed Jun 16 15:35:00 +0000 2010",,,594569046562975744,,,RT @AshokMittalInsa: This is called real humanity welfare...Guruji @Gurmeetramrahim reached Nepql to help the earthquake victims...\n#MSGHel\u2026,,,MSGHelpEarthquakeVictims;,,, 0,,, 119 	Relevant
Sat Dec 06 12:19:57 +0000 2014",,,594559308408324096,,,RT @sandeepinsan342: @Gurmeetramrahim #msg help earthquake victims#papa jii good night love you so much papa jii and sweet dreams jii,,,msg;,,, 0,,, 1 	Relevant
Fri Nov 06 18:57:34 +0000 2009",,,594561191428624384,,,Do Your bit. I just donated to support the Nepal earthquake survivors and hope you will too! #SupportNepal... http://t.co/Z7H68QgAyw,,,SupportNepal;,,, 0,,, 0 	Irrelevant
Fri Jun 07 22:41:01 +0000 2013",,,594559502101319681,,,No check to ensure earthquake resistance in low-rise houses in Lucknow - NYOOOZ http://t.co/qDGZNh5cGN,,,,,, 0,,, 0 	Irrelevant
Sun May 15 15:11:56 +0000 2011",,,594570162130571266,,,RT @TeviTuakli: A powerful earthquake has devastated Nepal. We can help. Donate @charitywater https://t.co/pr1IpLFxpy,,,,,, 0,,, 1 	Irrelevant
Sat Aug 23 10:19:22 +0000 2014",,,594558207198113792,,,Earthquake warning device....!!!. http://t.co/8MUFeIqdmX #Instructable http://t.co/orNBvxcLEd,,,Instructable;,,, 0,,, 0 	Irrelevant
Sat Jan 07 18:48:23 +0000 2012",,,594560028008316928,,,Earthquake-hit Nepal at high risk of landslides\nhttp://t.co/lLDUqCWcaj \n -via News in Shorts http://t.co/G7ipJBPgdz,,,,,, 0,,, 0 	Irrelevant
Thu May 07 14:01:43 +0000 2009",,,594558211610423297,,,RT @MLiveDetroit: Michigan earthquake upgraded to 4.2 magnitude http://t.co/719KzJ2vjo,,,,,, 0,,, 10 	Irrelevant
Thu Apr 07 09:04:56 +0000 2011",,,594565793632813057,,,Nepal Earthquake: Push For Immediate Relief Leaves Menstrual Hygiene Behind http://t.co/sdrJJPLxLy,,,,,, 0,,, 0 	Irrelevant
Sat Jul 03 02:20:54 +0000 2010",,,594558452703371265,,,Salman Khan has donated Ten Crores and two Helicopters for Nepal Earthquake Victims. Big Salute,,,,,, 0,,, 0 	Relevant
Thu Jun 18 04:39:40 +0000 2009",,,594558975296741376,,,@ArvindKejriwal Are the colonies being regularized Earthquake resistant? If not.. what happens if we have an earthquake..,,,,,, 0,,, 0 	Irrelevant
Wed Feb 10 16:47:24 +0000 2010",,,594564339467563008,,,Best way to save from earthquake \ud83d\ude09 http://t.co/XrDbiK9wIR,,,,,, 0,,, 0 	Irrelevant
Sat Apr 19 11:11:49 +0000 2014",,,594561808297431041,,,RT @recordnepal: Just updated this piece by John Bevan with an important section on cash for work policy post earthquake. http://t.co/yml76\u2026,,,,,, 0,,, 2 	Relevant
Mon Mar 26 06:47:36 +0000 2007",,,594563485184303104,,,@Earthquake rumblings I #Michigan - anybody has news?,,,Michigan;,,, 0,,, 0 	Irrelevant
Fri Jun 05 12:01:17 +0000 2009",,,594556863481446400,,,RT @damakant: Nepal Earthquake and Aftermath: How to Help, by American Red Cross. http://t.co/TPYzpcYDsM #NepalQuakeRelief #NepalEarthquake,,,NepalQuakeRelief;NepalEarthquake;,,, 0,,, 4 	Irrelevant
Wed Jan 13 16:29:47 +0000 2010",,,594568017780023296,,,RT @DFATD_DEV: Canada Increases Humanitarian Assistance for Those Affected by Earthquake in #Nepal http://t.co/AyMZRd6e2G @christianparad #\u2026,,,Nepal;UN;NepalQuake;,,, 0,,, 5 	Irrelevant
Mon Mar 23 16:41:54 +0000 2009",,,594568616130912258,,,RT @ClimateRealists: Nepal Earthquake created waves of energy that penetrated ionosphere and disturbed electrons http://t.co/IoJPND7N4j htt\u2026,,,,,, 0,,, 10 	Irrelevant
Sun Nov 24 11:36:20 +0000 2013",,,594563225414291456,,,RT @Nepal_Tech: After deadly earthquake, Nepal's heritage faces an uncertain future: KATHMANDU, Nepal \u2014 The blue-rimmed eyes o... http://t.\u2026,,,,,, 0,,, 1 	Irrelevant
Sun Jun 13 15:42:47 +0000 2010",,,594564287294787584,,,In Earthquake-Hit Nepal, Little Bundles of Hope and Joy: \"It's a girl. She's my girl\u2026 http://t.co/Q7eQh6i5W5 SPS\u00ae,,,,,, 0,,, 0 	Irrelevant
Wed Jul 13 16:59:05 +0000 2011",,,594573559038480384,,,RT @SPoonia777: Earthquake in Nepal .. sooo sad news Guru g  @Gurmeetramrahim helps the earthquake victims\n#MSGHelpEarthquakeVictims http:/\u2026,,,MSGHelpEarthquakeVictims;,,, 0,,, 165 	Relevant
Fri Aug 17 13:52:35 +0000 2012",,,594567793648869377,,,RT @AnilPoudelanup: @KarnaSakya @aayosanket that's exactly what I was thinking. may a earthquake memorial park in Barpak instead?,,,,,, 0,,, 2 	Irrelevant
Mon Apr 19 20:40:15 +0000 2010",,,594563953411239936,,,After deadly earthquake, Nepal's heritage faces an uncertain future: KATHMANDU, Nepal \u2014 The blue... http://t.co/2jJu0y0USV Via @mashable,,,,,, 0,,, 0 	Irrelevant
Fri Nov 27 14:19:14 +0000 2009",,,594561263075655681,,,Every channels focus is on Nepal earthquake and not their own States . How many casualties in Bihar?,,,,,, 0,,, 0 	Irrelevant
Sun Oct 12 10:56:04 +0000 2014",,,594561735790448640,,,RT @rashmiinsaa: #MSGHelpEarthquakeVictims \ud83d\ude4f @Gurmeetramrahim god ji plz help n blessed earthquake victims who lose their everything in ds \u2026,,,MSGHelpEarthquakeVictims;,,, 0,,, 45 	Relevant
Fri May 08 15:03:39 +0000 2009",,,594562861331927041,,,RT @TheArtNewspaper: Earthquake-hit church in L\u2019Aquila ready to reopen http://t.co/98rELAfElt,,,,,, 0,,, 8 	Irrelevant
Thu Feb 13 21:34:12 +0000 2014",,,594568209187102721,,,Just one week ago, today Nepal experienced the devastating earthquake that took the lives of more than 6,600 and... http://t.co/jYchUmGU5y,,,,,, 0,,, 0 	Irrelevant
Tue Dec 30 13:14:15 +0000 2014",,,594567800611438593,,,RT @HapyNYear: @Rabeel_Tariq @HistoricalPics this pic is already touching nd now #earthquake,,,earthquake;,,, 0,,, 1 	Irrelevant
Fri Feb 17 14:57:38 +0000 2012",,,594573819429392386,,,We are very thankful to http://t.co/P5vNogOJUS for helping us to spread information about earthquake relief... http://t.co/EpkOSGKNt4,,,,,, 0,,, 0 	Irrelevant
Thu Dec 25 12:28:17 +0000 2014",,,594573578911125504,,,RT @RanjnaNijhawan: \"Our thoughts are with all those affected by the earthquake in Nepal and India.GuruJi  Help them #MSGHelpEarthquakeVict\u2026,,,MSGHelpEarthquakeVictims;,,, 0,,, 68 	Irrelevant
Sun Nov 16 11:09:24 +0000 2008",,,594556905609007104,,,Another shameless article by so called expert of earthquake https://t.co/nqbf0R2cf1 via @setopati,,,,,, 0,,, 0 	Irrelevant
Thu Jan 30 11:04:25 +0000 2014",,,594568501941121025,,,Nepal quake: US military to help break logjam in dispersing aid A week after a massive earthquake leveled many... http://t.co/yZUM7soVDT,,,,,, 0,,, 0 	Relevant
Mon Feb 24 15:52:04 +0000 2014",,,594560493529878529,,,Michigan residents: Did you feel that ? Officials Confirm A 4.2 Magnitude Earthquake: \u00a0 KALAMAZOO (WWJ) \u2013 If y... http://t.co/zQdrghBp22,,,,,, 0,,, 0 	Irrelevant
Sat Dec 15 10:15:27 +0000 2012",,,594566803050909696,,,RT @YeTibetXi: Hundreds still cut off in remote Tibet villages after earthquake | Tibetan Review http://t.co/idUJyYeB6h,,,,,, 0,,, 5 	Irrelevant
Thu Nov 03 17:32:44 +0000 2011",,,594556522090237952,,,Magnitude 5.7 earthquake in Japan today and magnitude 4.0 in Michigan.,,,,,, 0,,, 0 	Irrelevant
Mon Aug 16 20:18:44 +0000 2010",,,594556285506326528,,,RT @tkwmag: In pictures: Nepal earthquake devastation http://t.co/ieduGElmug via @tkwmag #Nepal  #NepalQuake #NepalEarthquake #Asia #Photogr\u2026,,,Nepal;NepalQuake;NepalEarthquake;Asia;Photography;,,, 0,,, 1 	Irrelevant
Mon Aug 17 13:52:34 +0000 2009",,,594565595921690624,,,\"@WorstHandle: People sitting in Mumbai but marking themselves safe from Nepal earthquake on fb.. are you guys serious?\"I know.. it's mad,,,,,, 0,,, 0 	Irrelevant
Wed Jan 13 16:29:47 +0000 2010",,,594573904200470528,,,RT @DFATD_DEV: Cda\u2019s funding will help #UN humanitarian agencies address the critical needs of those affected by the earthquake in #Nepal- \u2026,,,UN;Nepal;,,, 0,,, 2 	Relevant
Sat Jan 16 12:28:41 +0000 2010",,,594557553121497088,,,My friend is organising this for relief in Nepal after the earthquake.Let me know if you'd like to contribute http://t.co/IED1Ibeg9h,,,,,, 0,,, 0 	Irrelevant
Sun Sep 29 06:26:05 +0000 2013",,,594558125568462848,,,RT @monurajasthan: #earthquake \nDefference between Leaders &amp; Politicians. \n#ThankYouPM &gt; @narendramodi http://t.co/tJ0y3h8jN1,,,earthquake;ThankYouPM;,,, 0,,, 73 	Irrelevant
Sat Aug 27 11:08:01 +0000 2011",,,594569923432611840,,,@gabhaskar @SumanPradhan66 @narayanwagle \nTrue, It's not possible to predict on WHAT DAY or time will earthquake strike. ++,,,,,, 0,,, 0 	Irrelevant
Thu Jan 30 11:04:25 +0000 2014",,,594568513047515136,,,Nepal earthquake: DEC appeal UK donations top \u00a333m A UK appeal for donations to help those caught up in the Nepal... http://t.co/hAq632kfOS,,,,,, 0,,, 0 	Relevant
Sat Aug 27 11:08:01 +0000 2011",,,594558527365980161,,,Any article challenging Srikamal's gist: no 8 M or so earthquake has hit KTM in less than 80 years or so is WELCOME!,,,,,, 2,,, 0 	Irrelevant
Thu May 14 03:38:34 +0000 2009",,,594570060926099456,,,Life is fickle. And fragile. Considering that I was supposed to be in #Nepal when the #earthquake happened, do I feel blessed?,,,Nepal;earthquake;,,, 0,,, 0 	Irrelevant
Fri Mar 09 15:26:28 +0000 2012",,,594567508721475584,,,Flood,Earthquake,Terrorist attack,riots-call army any where any time any whether .Indian army is alwys ready.\nRespect them\n#NepalEarthquake,,,NepalEarthquake;,,, 0,,, 0 	Irrelevant
Wed Feb 18 10:30:31 +0000 2015",,,594562715777040384,,,Nepal's Earthquake Made Mount Everest A Little Bit Shorter,Kathmandu raised vertically by 3 feet http://t.co/SUISEsd8KD via @HuffPostScience,,,,,, 0,,, 0 	Irrelevant
Sat Mar 29 03:46:13 +0000 2014",,,594573101603508225,,,THT - Just food and water insufficient to address needs of earthquake-hit Nepalis http://t.co/fcbRiZ1A5O,,,,,, 0,,, 0 	Irrelevant
Sun Jul 19 15:22:07 +0000 2009",,,594570771776704512,,,RT @Peaceful_intent: @NorthmenPK more accurate loc  needed for this type of rescue.  Pls enter exact known location &amp; contact info here htt\u2026,,,,,, 0,,, 2 	Irrelevant
Thu Aug 22 11:22:43 +0000 2013",,,594571014706569216,,,RT @KTMLivingLabs: Nothing gives you more pleasure than knowing that the platform you built. http://t.co/ZWx8cvEHIQ http://t.co/Rnf7ryDk5i,,,,,, 0,,, 22 	Irrelevant
Thu May 09 05:36:42 +0000 2013",,,594624184187158530,,,USGS reports a M4.2 #earthquake 29km S of Kodari, Nepal on 5/2/15 @ 21:44:10 UTC http://t.co/nHvN5xMXo3 #quake,,,earthquake;quake;,,, 0,,, 1 	Irrelevant
Tue Oct 29 18:30:18 +0000 2013",,,594607089869148160,,,rssworldnews: CNN : Rare earthquake shakes Michigan http://t.co/0zsCeEC6sG http://t.co/4ijQilwxxe,,,,,, 0,,, 0 	Irrelevant
Thu Nov 21 14:00:25 +0000 2013",,,594600169926066176,,,Nepal Villager's Earthquake Fund has 355 global contributors to-date. There is so much more to do. Every $$ helps!  http://t.co/jSS8HhNFEW,,,,,, 1,,, 2 	Irrelevant
Sun Jun 12 03:19:32 +0000 2011",,,594600405411106816,,,GO TEAM OF LOVERS AND GIVERS!  Earthquake Relief for Osho Tapoban, Nepal | Prem Geet's Fundraiser on CrowdRise http://t.co/WfiwLEpfGl,,,,,, 0,,, 0 	Relevant
Mon Apr 06 15:06:27 +0000 2009",,,594624150188236801,,,4.2 magnitude earthquake rattles town west of Detroit http://t.co/UC2dnUUFNQ http://t.co/8yVjDYNAbe (via Twitte\u2026 http://t.co/fZAVzpqans,,,,,, 0,,, 0 	Irrelevant
Sat Jan 14 17:02:30 +0000 2012",,,594623678987415555,,,Yahoo News : Southern Michigan shaken by 4.2 magnitude earthquake http://t.co/OXBcxRrmYP,,,,,, 0,,, 0 	Irrelevant
Wed Feb 11 05:06:59 +0000 2015",,,594598107544887296,,,Akshay Kumar Refutes The Rumours About Nepal Earthquake Donations From First Day Collections Of \u2018Gabbar Is Back\u2019 -- http://t.co/Hl46gwwu7D,,,,,, 0,,, 0 	Irrelevant
Sat Jan 11 19:52:50 +0000 2014",,,594603615085465602,,,Please help the Buddha Field where Love is grown\nEarthquake Relief for Osho Tapoban, Nepal | Fundraiser on CrowdRise http://t.co/lq6VilwvT8,,,,,, 0,,, 0 	Relevant
Thu Mar 06 20:21:54 +0000 2014",,,594604882658795522,,,That was a rumour. Salman Khan doesn't donate to Nepals earthquake. http://t.co/yZ4i27d9pe,,,,,, 0,,, 0 	Irrelevant
Mon Aug 01 17:34:34 +0000 2011",,,594599765188325376,,,news:Nepal earthquake: Stranded Britons rescued - BBC News http://t.co/UFrtHcs5HV,,,,,, 0,,, 0 	Irrelevant
Mon Feb 27 18:28:09 +0000 2012",,,594602197553405953,,,Exclusive News (earthquake in gorakhpur 12324913) has been published on http://t.co/smB877hu0T http://t.co/bTXNRzZ83q,,,,,, 0,,, 0 	Irrelevant
Wed May 25 19:22:39 +0000 2011",,,594620040248332288,,,Help out! Give to Relief Funds for Nepal Earthquake Victims http://t.co/XvuDh4eUC6. Raise funds on #indiegogolife,,,indiegogolife;,,, 5,,, 0 	Relevant
Wed Feb 11 05:06:59 +0000 2015",,,594598179565215744,,,Nepal Earthquake: Facebook Raises Funds Over $10 Million To Support Victims -- http://t.co/eM2GIvMCwN,,,,,, 0,,, 0 	Relevant
Fri May 31 12:07:54 +0000 2013",,,594626147331092480,,,Never ending Earthquake #NepalEarthquake,,,NepalEarthquake;,,, 0,,, 0 	Irrelevant
Fri Aug 26 14:57:52 +0000 2011",,,594623809010806785,,,RT @QuakesToday: 4.2 magnitude #earthquake. 41 km from Banepa, , #Nepal http://t.co/qPxwlqzguG,,,earthquake;Nepal;,,, 0,,, 27 	Irrelevant
Wed Feb 04 06:13:27 +0000 2009",,,594601730442067968,,,IAF continues to provide relief to stranded persons of earthquake-hit Nepal (Newkerala ): Share W... http://t.co/dBBkkIaXxv Mumbai Times,,,,,, 0,,, 0 	Relevant
Sun Oct 25 14:24:31 +0000 2009",,,594606300417236993,,,RT @kvQuote: RT! #Earthquake @TimesNow: Rescue and relief operations continue unabated in Nepal. http://t.co/uxqFl7nbse\",,,Earthquake;,,, 0,,, 4 	Irrelevant
Fri Oct 15 20:25:28 +0000 2010",,,594624986045816832,,,RT @LastQuake: Felt #earthquake M4.2 strikes 59 km E of #Kathmandu (#Nepal) 21 min ago. Please report to: http://t.co/7rkLME5FVp http://t.c\u2026,,,earthquake;Kathmandu;Nepal;,,, 0,,, 23 	Irrelevant
Sat Sep 19 14:59:09 +0000 2009",,,594628734826770432,,,Nepal Government: Make all the financial aid for the earthquake Transparent https://t.co/ffAMY4uQnI via @Change,,,,,, 0,,, 0 	Relevant
Wed Jan 14 19:52:57 +0000 2015",,,594601438367453186,,,RT @FoolsBenevolent: Four-legged rescuers!!\nNational Disaster Search Dog Foundation\n#DogRescuers Nepal Earthquake #Nepal http://t.co/A3hOsc\u2026,,,DogRescuers;Nepal;,,, 0,,, 1 	Relevant
Tue Jan 04 10:27:09 +0000 2011",,,594616137242935296,,,UN urges #Nepal to relax customs controls which it says are holding up deliveries of aid to survivors of last week's earthquake,,,Nepal;,,, 0,,, 0 	Irrelevant
Thu Aug 11 20:44:19 +0000 2011",,,594609873494659072,,,Our leaders are helping the student victims of the earthquake by providing them with the necessary study materials: http://t.co/A1GFWajjx1,,,,,, 3,,, 0 	Irrelevant
Wed Mar 23 17:01:54 +0000 2011",,,594622428329967616,,,Amid Katmandu's Earthquake Wreckage, Hints of a Shift to Safer Construction http://t.co/F08C6uhws6,,,,,, 1,,, 0 	Irrelevant
Thu Jul 26 23:17:24 +0000 2012",,,594614596381450240,,,@bindu_lohani SHIKHAR UTTRAKHAD MISSION: Connect remote hill villages of Himalya to support each other @the time of crisis(Nepal earthquake),,,,,, 0,,, 0 	Relevant
Thu Dec 04 17:41:32 +0000 2014",,,594610848359981056,,,Nepal Earthquake May 2nd CitC Update\nhttp://t.co/8tFgJLNa2W http://t.co/UYpVnmMX9B,,,,,, 1,,, 4 	Irrelevant
Tue Feb 02 01:31:46 +0000 2010",,,594624540610666496,,,RT @KathmanduNP: 4.2 earthquake, 29km S of Kodari, Nepal. May 3 3:29am (22m ago, depth 10km). http://t.co/xpwOmkLlIT,,,,,, 0,,, 3 	Irrelevant
Tue Apr 07 17:45:38 +0000 2009",,,594623418466611201,,,It's so terrifying that earthquake news isn't even all that surprising any more. Feel likes another day, another earthquake  #ohmothernature,,,ohmothernature;,,, 0,,, 0 	Irrelevant
Sat Jan 14 17:02:30 +0000 2012",,,594628355808301058,,,Yahoo News : How to help Nepal earthquake victims http://t.co/YynxW8dwIH,,,,,, 0,,, 0 	Irrelevant
Fri Apr 25 12:07:39 +0000 2014",,,594605834572845057,,,Government of Nepal\nMinistry of Federal Affairs and Local Development\nImmediate Relief Package in Earthquake... http://t.co/0j3o9PvjZN,,,,,, 0,,, 0 	Relevant
Thu May 17 06:35:27 +0000 2012",,,594578076823998464,,,Distributing relief materials to earthquake affected people. #help #support #NepalEarthquake http://t.co/FUSVPYCcM1,,,help;support;NepalEarthquake;,,, 0,,, 2 	Irrelevant
Tue Jul 05 13:48:34 +0000 2011",,,594599306801250304,,,Nepal\u2019s living goddess, devotees were unscathed by earthquake: If there is anything that last week\u2019s earthquake hasn\u2019t changed in the...,,,,,, 0,,, 0 	Irrelevant
Wed May 01 19:09:33 +0000 2013",,,594588633585311744,,,Nepal's Pro-China Communists Call India's Earthquake Relief 'National Security Threat'\n\nBy Mugdha Variyar, IBT... http://t.co/FDDrtNbZTp,,,,,, 0,,, 1 	Irrelevant
Sat Jan 14 17:02:30 +0000 2012",,,594600391922221057,,,AlJazeera :  Nepal in shock after monumental earthquake http://t.co/HpAtYl3gsf,,,,,, 0,,, 0 	Irrelevant
Fri Aug 30 22:12:59 +0000 2013",,,594584963208478720,,,Vedic Astrology and the Nepal\u00a0Earthquake http://t.co/H56rX37QZZ,,,,,, 0,,, 1 	Irrelevant
Fri Dec 12 12:30:25 +0000 2008",,,594575164177682433,,,RT @visheshb7: #EARTHQUAKE in #NEPAL \ud83d\ude31  I hope locals &amp; friends visiting for a wedding are safe. Phone lines are unreachable. \ud83d\ude22,,,EARTHQUAKE;NEPAL;,,, 0,,, 2 	Irrelevant
Tue Jan 21 15:34:23 +0000 2014",,,594612355834597376,,,HELP A FAMILY SURVIVE WITH RS. 10,000\nAs relief and short term settlement for earthquake victims in Nepal, we... http://t.co/GtFDxcktQI,,,,,, 0,,, 0 	Irrelevant
Sun Mar 20 01:21:20 +0000 2011",,,594576858101907456,,,RT @CricketHK: Thoughts go out to our friends in #Nepal  who have suffered a 7.7 magnitude earthquake @CricketNep @Nepal_Cricket @Burkey_99\u2026,,,Nepal;,,, 0,,, 18 	Irrelevant
Mon Jan 13 22:41:45 +0000 2014",,,594575547818094592,,,Hamlets of rubble: As Nepal struggles to come to terms with the magnitude of the earthquake that struck on the... http://t.co/WGQUAbDWbi,,,,,, 0,,, 0 	Irrelevant
Mon Apr 20 12:25:26 +0000 2009",,,594618513836384256,,,RT @ephemeraljoy: Thousands dead and a country still struggling to cope in the aftermath of a huge earthquake.\nA baby is born. \n'News.',,,,,, 0,,, 2 	Irrelevant
Wed Sep 28 15:57:46 +0000 2011",,,594585420849029120,,,RT @VJMallet: Child goddess unshaken from #Nepal home: http://t.co/T7SXPa9zG9 #FT #earthquake,,,Nepal;FT;earthquake;,,, 0,,, 1 	Irrelevant
Sun Oct 24 07:03:08 +0000 2010",,,594602244009406465,,,earthquake in gorakhpur\u00a012324913 http://t.co/rx8jHch5Aw,,,,,, 0,,, 0 	Irrelevant
Sun Jun 28 06:16:53 +0000 2009",,,594578085690744832,,,An #earthquake exposes #Nepal's political rot. http://t.co/zui7FrbG1B,,,earthquake;Nepal;,,, 0,,, 0 	Irrelevant
Fri Mar 27 16:03:23 +0000 2015",,,594575863917641728,,,This earthquake made us feel our home as a grave house for us and we prefered to sleep in the open garbage site http://t.co/y5OaG7Crmh,,,,,, 0,,, 0 	Irrelevant
Tue Mar 18 23:19:17 +0000 2008",,,594620793079857153,,,RT @NBCNews: Nepal earthquake death toll climbs past 7,000: Officials http://t.co/533Q6HdCx2 http://t.co/7wpoHdMAoO,,,,,, 0,,, 138 	Irrelevant
Sun Jun 13 15:42:47 +0000 2010",,,594622377994166272,,,Rare earthquake shakes Michigan: A rare earthquake, registering 4.2 magnitude, rattled\u2026 http://t.co/eHKER6mQ3d SPS\u00ae,,,,,, 0,,, 0 	Irrelevant
Fri Aug 26 14:57:52 +0000 2011",,,594581302575149056,,,RT @QuakesToday: 4.4 magnitude #earthquake. 15km ENE of Attu Station, Alaska http://t.co/hFAWQuXzwE,,,earthquake;,,, 0,,, 4 	Irrelevant
Mon May 14 03:34:19 +0000 2012",,,594576024488148994,,,Bamboo Housing\n\" A low cost and earthquake resistant technology\" http://t.co/I1NMfu2TK6,,,,,, 0,,, 0 	Irrelevant
Sun Aug 23 14:35:32 +0000 2009",,,594590935226408960,,,Signals from the summit: How social media proved to be a matter of life or death in #Nepal earthquake... http://t.co/ryqJ8xhbgK,,,Nepal;,,, 0,,, 0 	
Mon Aug 01 17:34:34 +0000 2011",,,594592216179322880,,,news:Nepal earthquake: Government rules out possibility of finding more survivors ... - ABC Online http://t.co/exxYWhyskS,,,,,, 0,,, 0 	Irrelevant
Fri Apr 30 00:57:55 +0000 2010",,,594581200766836737,,,TV : Reaction Of Nepali Artists, Nepal Earthquake  2015: This video was shown in Image Channel. Watch the full video http://t.co/Z6yiOwqhNQ,,,,,, 1,,, 0 	Irrelevant
Mon Aug 01 17:34:34 +0000 2011",,,594584687386857472,,,news:Bruce and Kathy Macmillan's family says both dead in Nepal earthquake - CBC.ca http://t.co/bmWJbdNGwb,,,,,, 0,,, 0 	Irrelevant
Wed May 01 19:09:33 +0000 2013",,,594587625421479936,,,Nepal earthquake: Protests mount over slow relief as toll crosses 7,000\n\nFresh tremors rocked parts of Nepal on... http://t.co/NzjCSbeM2E,,,,,, 0,,, 0 	Irrelevant
Sat Nov 03 10:19:10 +0000 2012",,,594591926072045569,,,Help make it happen for 'Earthquake Victims  NEPAL- Medical &amp; Wheelchair' http://t.co/sUvkFZkoH0 #indiegogo via @indiegogo,,,indiegogo;,,, 2,,, 0 	Relevant
Mon Jan 12 16:17:04 +0000 2015",,,594577090160111616,,,Maaya forgot to tell: 11 Sensational Dialogues people deliver after a horrifying Earthquake in India http://t.co/jHgfxVPlQN,,,,,, 0,,, 0 	Irrelevant
Fri Feb 24 03:00:51 +0000 2012",,,594576247574892545,,,A 23 years old , citizen of Netherlands is missing in Nepal from the day of earthquake..\nso if any body has found... http://t.co/UAvhLBw7Rz,,,,,, 0,,, 1 	Irrelevant
Fri Aug 08 03:40:55 +0000 2014",,,594588762656612352,,,3Novices:Nepal Earthquake Death Toll Climbs Past 7,000 http://t.co/0cn5KQelB0 In total, 7,040 people have died from the 7.8-magnitude ear\u2026,,,,,, 0,,, 0 	Irrelevant
Sat Apr 04 11:38:04 +0000 2015",,,594588792394096640,,,RT @amandeepkaur86: @Gurmeetramrahim#MSG help earthquake victims jad mera satgur gave, sanu nasha anokha la jave,,,,,, 0,,, 4 	Relevant
Sat Sep 27 01:03:06 +0000 2014",,,594581896601804800,,,What Satellite Data Tells Us About The Nepal\u2019s\u00a0Earthquake http://t.co/uwziqGjCDk,,,,,, 0,,, 0 	Irrelevant
